대학교 이름,가게 이름,가게 평균 평점,리뷰어 리뷰수,가게 방문수
숭실대학교,달콩커피,4.59,652.0,1
숭실대학교,달콩커피,4.59,883.0,1
숭실대학교,달콩커피,4.59,167.0,1
숭실대학교,달콩커피,4.59,170.0,1
숭실대학교,달콩커피,4.59,573.0,1
숭실대학교,달콩커피,4.59,305.0,1
숭실대학교,달콩커피,4.59,305.0,2
숭실대학교,달콩커피,4.59,44.0,1
숭실대학교,달콩커피,4.59,835.0,1
숭실대학교,달콩커피,4.59,583.0,1
숭실대학교,달콩커피,4.59,308.0,1
숭실대학교,달콩커피,4.59,349.0,1
숭실대학교,달콩커피,4.59,382.0,7
숭실대학교,달콩커피,4.59,230.0,1
숭실대학교,달콩커피,4.59,71.0,1
숭실대학교,달콩커피,4.59,595.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,155.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,104.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,529.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,19.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,738.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,529.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,778.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,237.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,649.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,596.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,82.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,388.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,126.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,903.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,100.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,727.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,93.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,462.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,876.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,277.0,3
숭실대학교,브레댄코 숭실대입구역점,4.44,277.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,277.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,934.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,550.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,96.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,18.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,938.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,762.0,4
숭실대학교,브레댄코 숭실대입구역점,4.44,40.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,906.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,155.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,762.0,3
숭실대학교,브레댄코 숭실대입구역점,4.44,362.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,155.0,3
숭실대학교,브레댄코 숭실대입구역점,4.44,77.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,155.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,673.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,385.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,630.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,684.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,550.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,694.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,320.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,84.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,255.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,534.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,606.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,718.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,271.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,318.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,762.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,530.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,480.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,429.0,3
숭실대학교,브레댄코 숭실대입구역점,4.44,429.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,480.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,635.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,822.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,903.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,297.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,185.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,822.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,514.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,635.0,2
숭실대학교,브레댄코 숭실대입구역점,4.44,202.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,127.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,185.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,860.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,368.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,468.0,1
숭실대학교,브레댄코 숭실대입구역점,4.44,833.0,1
숭실대학교,브라운필투,4.72,741.0,1
숭실대학교,브라운필투,4.72,877.0,24
숭실대학교,브라운필투,4.72,877.0,23
숭실대학교,브라운필투,4.72,431.0,2
숭실대학교,브라운필투,4.72,877.0,22
숭실대학교,브라운필투,4.72,877.0,21
숭실대학교,브라운필투,4.72,877.0,20
숭실대학교,브라운필투,4.72,431.0,1
숭실대학교,브라운필투,4.72,877.0,17
숭실대학교,브라운필투,4.72,877.0,19
숭실대학교,브라운필투,4.72,877.0,18
숭실대학교,브라운필투,4.72,620.0,19
숭실대학교,브라운필투,4.72,877.0,16
숭실대학교,브라운필투,4.72,620.0,18
숭실대학교,브라운필투,4.72,620.0,17
숭실대학교,브라운필투,4.72,877.0,15
숭실대학교,브라운필투,4.72,877.0,14
숭실대학교,브라운필투,4.72,877.0,13
숭실대학교,브라운필투,4.72,6.0,1
숭실대학교,브라운필투,4.72,877.0,12
숭실대학교,브라운필투,4.72,620.0,16
숭실대학교,브라운필투,4.72,877.0,11
숭실대학교,브라운필투,4.72,877.0,10
숭실대학교,브라운필투,4.72,627.0,31
숭실대학교,브라운필투,4.72,620.0,13
숭실대학교,브라운필투,4.72,620.0,15
숭실대학교,브라운필투,4.72,627.0,32
숭실대학교,브라운필투,4.72,877.0,9
숭실대학교,브라운필투,4.72,40.0,4
숭실대학교,브라운필투,4.72,40.0,1
숭실대학교,브라운필투,4.72,877.0,8
숭실대학교,브라운필투,4.72,673.0,1
숭실대학교,브라운필투,4.72,40.0,2
숭실대학교,브라운필투,4.72,620.0,14
숭실대학교,브라운필투,4.72,40.0,3
숭실대학교,브라운필투,4.72,620.0,12
숭실대학교,브라운필투,4.72,620.0,11
숭실대학교,브라운필투,4.72,620.0,10
숭실대학교,브라운필투,4.72,620.0,9
숭실대학교,브라운필투,4.72,476.0,2
숭실대학교,브라운필투,4.72,627.0,30
숭실대학교,브라운필투,4.72,28.0,1
숭실대학교,브라운필투,4.72,627.0,29
숭실대학교,브라운필투,4.72,394.0,1
숭실대학교,브라운필투,4.72,620.0,7
숭실대학교,브라운필투,4.72,446.0,1
숭실대학교,브라운필투,4.72,554.0,12
숭실대학교,브라운필투,4.72,620.0,5
숭실대학교,브라운필투,4.72,627.0,28
숭실대학교,브라운필투,4.72,877.0,7
숭실대학교,브라운필투,4.72,877.0,6
숭실대학교,브라운필투,4.72,476.0,1
숭실대학교,브라운필투,4.72,620.0,3
숭실대학교,브라운필투,4.72,620.0,4
숭실대학교,브라운필투,4.72,317.0,4
숭실대학교,브라운필투,4.72,877.0,5
숭실대학교,브라운필투,4.72,877.0,4
숭실대학교,브라운필투,4.72,877.0,3
숭실대학교,브라운필투,4.72,142.0,1
숭실대학교,브라운필투,4.72,328.0,1
숭실대학교,브라운필투,4.72,583.0,1
숭실대학교,브라운필투,4.72,877.0,2
숭실대학교,브라운필투,4.72,399.0,1
숭실대학교,브라운필투,4.72,554.0,10
숭실대학교,브라운필투,4.72,620.0,2
숭실대학교,브라운필투,4.72,40.0,6
숭실대학교,브라운필투,4.72,40.0,5
숭실대학교,브라운필투,4.72,627.0,26
숭실대학교,브라운필투,4.72,554.0,9
숭실대학교,브라운필투,4.72,627.0,24
숭실대학교,브라운필투,4.72,703.0,1
숭실대학교,쥬씨 숭실대점,4.54,192.0,2
숭실대학교,쥬씨 숭실대점,4.54,191.0,1
숭실대학교,쥬씨 숭실대점,4.54,829.0,2
숭실대학교,쥬씨 숭실대점,4.54,76.0,1
숭실대학교,쥬씨 숭실대점,4.54,433.0,1
숭실대학교,쥬씨 숭실대점,4.54,192.0,1
숭실대학교,쥬씨 숭실대점,4.54,283.0,2
숭실대학교,쥬씨 숭실대점,4.54,518.0,1
숭실대학교,쥬씨 숭실대점,4.54,413.0,2
숭실대학교,쥬씨 숭실대점,4.54,328.0,4
숭실대학교,쥬씨 숭실대점,4.54,816.0,1
숭실대학교,쥬씨 숭실대점,4.54,293.0,2
숭실대학교,쥬씨 숭실대점,4.54,494.0,1
숭실대학교,쥬씨 숭실대점,4.54,605.0,1
숭실대학교,쥬씨 숭실대점,4.54,736.0,4
숭실대학교,쥬씨 숭실대점,4.54,955.0,1
숭실대학교,쥬씨 숭실대점,4.54,348.0,11
숭실대학교,쥬씨 숭실대점,4.54,661.0,2
숭실대학교,쥬씨 숭실대점,4.54,877.0,6
숭실대학교,쥬씨 숭실대점,4.54,235.0,2
숭실대학교,쥬씨 숭실대점,4.54,293.0,1
숭실대학교,쥬씨 숭실대점,4.54,565.0,2
숭실대학교,쥬씨 숭실대점,4.54,509.0,6
숭실대학교,쥬씨 숭실대점,4.54,235.0,1
숭실대학교,쥬씨 숭실대점,4.54,348.0,10
숭실대학교,쥬씨 숭실대점,4.54,829.0,1
숭실대학교,쥬씨 숭실대점,4.54,881.0,2
숭실대학교,쥬씨 숭실대점,4.54,881.0,1
숭실대학교,쥬씨 숭실대점,4.54,83.0,3
숭실대학교,쥬씨 숭실대점,4.54,348.0,7
숭실대학교,쥬씨 숭실대점,4.54,283.0,1
숭실대학교,쥬씨 숭실대점,4.54,177.0,1
숭실대학교,쥬씨 숭실대점,4.54,565.0,1
숭실대학교,쥬씨 숭실대점,4.54,348.0,6
숭실대학교,쥬씨 숭실대점,4.54,426.0,12
숭실대학교,쥬씨 숭실대점,4.54,348.0,9
숭실대학교,쥬씨 숭실대점,4.54,827.0,1
숭실대학교,쥬씨 숭실대점,4.54,348.0,8
숭실대학교,쥬씨 숭실대점,4.54,107.0,1
숭실대학교,쥬씨 숭실대점,4.54,83.0,2
숭실대학교,쥬씨 숭실대점,4.54,348.0,5
숭실대학교,쥬씨 숭실대점,4.54,426.0,14
숭실대학교,쥬씨 숭실대점,4.54,426.0,6
숭실대학교,쥬씨 숭실대점,4.54,426.0,13
숭실대학교,쥬씨 숭실대점,4.54,509.0,2
숭실대학교,쥬씨 숭실대점,4.54,114.0,1
숭실대학교,쥬씨 숭실대점,4.54,509.0,4
숭실대학교,쥬씨 숭실대점,4.54,426.0,8
숭실대학교,쥬씨 숭실대점,4.54,501.0,2
숭실대학교,쥬씨 숭실대점,4.54,426.0,2
숭실대학교,쥬씨 숭실대점,4.54,426.0,11
숭실대학교,쥬씨 숭실대점,4.54,426.0,10
숭실대학교,쥬씨 숭실대점,4.54,509.0,3
숭실대학교,쥬씨 숭실대점,4.54,594.0,8
숭실대학교,쥬씨 숭실대점,4.54,305.0,6
숭실대학교,쥬씨 숭실대점,4.54,771.0,1
숭실대학교,쥬씨 숭실대점,4.54,509.0,5
숭실대학교,쥬씨 숭실대점,4.54,426.0,9
숭실대학교,쥬씨 숭실대점,4.54,492.0,1
숭실대학교,쥬씨 숭실대점,4.54,219.0,1
숭실대학교,쥬씨 숭실대점,4.54,583.0,1
숭실대학교,쥬씨 숭실대점,4.54,131.0,1
숭실대학교,쥬씨 숭실대점,4.54,426.0,7
숭실대학교,쥬씨 숭실대점,4.54,426.0,5
숭실대학교,쥬씨 숭실대점,4.54,83.0,1
숭실대학교,쥬씨 숭실대점,4.54,426.0,4
숭실대학교,쥬씨 숭실대점,4.54,426.0,3
숭실대학교,쥬씨 숭실대점,4.54,594.0,7
숭실대학교,쥬씨 숭실대점,4.54,594.0,6
숭실대학교,쥬씨 숭실대점,4.54,328.0,3
숭실대학교,쥬씨 숭실대점,4.54,426.0,1
숭실대학교,쥬씨 숭실대점,4.54,209.0,1
숭실대학교,쥬씨 숭실대점,4.54,594.0,5
숭실대학교,쥬씨 숭실대점,4.54,349.0,6
숭실대학교,카페봄봄 숭실대점,4.61,342.0,1
숭실대학교,카페봄봄 숭실대점,4.61,342.0,2
숭실대학교,카페봄봄 숭실대점,4.61,58.0,1
숭실대학교,카페봄봄 숭실대점,4.61,711.0,1
숭실대학교,카페봄봄 숭실대점,4.61,414.0,3
숭실대학교,카페봄봄 숭실대점,4.61,955.0,4
숭실대학교,카페봄봄 숭실대점,4.61,1.0,1
숭실대학교,카페봄봄 숭실대점,4.61,955.0,1
숭실대학교,카페봄봄 숭실대점,4.61,955.0,3
숭실대학교,카페봄봄 숭실대점,4.61,955.0,2
숭실대학교,카페봄봄 숭실대점,4.61,227.0,1
숭실대학교,카페봄봄 숭실대점,4.61,877.0,1
숭실대학교,카페봄봄 숭실대점,4.61,46.0,1
숭실대학교,카페봄봄 숭실대점,4.61,328.0,2
숭실대학교,카페봄봄 숭실대점,4.61,801.0,2
숭실대학교,카페봄봄 숭실대점,4.61,1.0,1
숭실대학교,카페봄봄 숭실대점,4.61,509.0,2
숭실대학교,카페봄봄 숭실대점,4.61,801.0,1
숭실대학교,카페봄봄 숭실대점,4.61,959.0,1
숭실대학교,카페봄봄 숭실대점,4.61,166.0,2
숭실대학교,카페봄봄 숭실대점,4.61,440.0,1
숭실대학교,카페봄봄 숭실대점,4.61,744.0,1
숭실대학교,카페봄봄 숭실대점,4.61,948.0,2
숭실대학교,카페봄봄 숭실대점,4.61,742.0,1
숭실대학교,카페봄봄 숭실대점,4.61,948.0,1
숭실대학교,카페봄봄 숭실대점,4.61,217.0,1
숭실대학교,카페봄봄 숭실대점,4.61,101.0,1
숭실대학교,카페봄봄 숭실대점,4.61,98.0,1
숭실대학교,카페봄봄 숭실대점,4.61,335.0,3
숭실대학교,카페봄봄 숭실대점,4.61,621.0,1
숭실대학교,카페봄봄 숭실대점,4.61,888.0,1
숭실대학교,카페봄봄 숭실대점,4.61,605.0,1
숭실대학교,카페봄봄 숭실대점,4.61,509.0,1
숭실대학교,카페봄봄 숭실대점,4.61,183.0,1
숭실대학교,카페봄봄 숭실대점,4.61,232.0,3
숭실대학교,카페봄봄 숭실대점,4.61,400.0,1
숭실대학교,카페봄봄 숭실대점,4.61,595.0,1
숭실대학교,카페봄봄 숭실대점,4.61,232.0,4
숭실대학교,카페봄봄 숭실대점,4.61,103.0,1
숭실대학교,카페봄봄 숭실대점,4.61,53.0,2
숭실대학교,카페봄봄 숭실대점,4.61,56.0,1
숭실대학교,카페봄봄 숭실대점,4.61,292.0,1
숭실대학교,카페봄봄 숭실대점,4.61,107.0,1
숭실대학교,카페봄봄 숭실대점,4.61,79.0,2
숭실대학교,카페봄봄 숭실대점,4.61,79.0,1
숭실대학교,카페봄봄 숭실대점,4.61,718.0,2
숭실대학교,카페봄봄 숭실대점,4.61,718.0,1
숭실대학교,카페봄봄 숭실대점,4.61,835.0,1
숭실대학교,카페봄봄 숭실대점,4.61,100.0,2
숭실대학교,카페봄봄 숭실대점,4.61,338.0,1
숭실대학교,카페봄봄 숭실대점,4.61,464.0,2
숭실대학교,카페봄봄 숭실대점,4.61,100.0,3
숭실대학교,카페봄봄 숭실대점,4.61,100.0,1
숭실대학교,카페봄봄 숭실대점,4.61,822.0,1
숭실대학교,카페봄봄 숭실대점,4.61,593.0,1
숭실대학교,카페봄봄 숭실대점,4.61,163.0,1
숭실대학교,카페봄봄 숭실대점,4.61,567.0,1
숭실대학교,커피향기,4.57,420.0,1
숭실대학교,커피향기,4.57,4.0,1
숭실대학교,커피향기,4.57,44.0,1
숭실대학교,커피향기,4.57,107.0,4
숭실대학교,커피향기,4.57,673.0,1
숭실대학교,커피향기,4.57,434.0,1
숭실대학교,커피향기,4.57,638.0,1
숭실대학교,커피향기,4.57,581.0,1
숭실대학교,커피향기,4.57,467.0,1
숭실대학교,커피향기,4.57,518.0,1
숭실대학교,커피향기,4.57,876.0,1
숭실대학교,커피향기,4.57,957.0,1
숭실대학교,커피향기,4.57,642.0,1
숭실대학교,커피향기,4.57,471.0,1
숭실대학교,커피향기,4.57,173.0,1
숭실대학교,커피향기,4.57,50.0,2
숭실대학교,커피향기,4.57,264.0,1
숭실대학교,커피향기,4.57,107.0,1
숭실대학교,커피향기,4.57,219.0,1
숭실대학교,커피향기,4.57,608.0,1
숭실대학교,커피향기,4.57,154.0,1
숭실대학교,커피향기,4.57,107.0,3
숭실대학교,커피향기,4.57,673.0,1
숭실대학교,커피향기,4.57,311.0,1
숭실대학교,커피향기,4.57,24.0,1
숭실대학교,커피향기,4.57,387.0,5
숭실대학교,커피향기,4.57,434.0,1
숭실대학교,커피향기,4.57,387.0,4
숭실대학교,커피향기,4.57,423.0,1
숭실대학교,커피향기,4.57,605.0,1
숭실대학교,커피향기,4.57,883.0,1
숭실대학교,커피향기,4.57,116.0,1
숭실대학교,커피향기,4.57,267.0,2
숭실대학교,커피향기,4.57,429.0,1
숭실대학교,커피향기,4.57,500.0,1
숭실대학교,커피향기,4.57,537.0,1
숭실대학교,커피향기,4.57,267.0,1
숭실대학교,커피향기,4.57,63.0,2
숭실대학교,커피향기,4.57,599.0,2
숭실대학교,커피향기,4.57,48.0,1
숭실대학교,커피향기,4.57,63.0,1
숭실대학교,커피향기,4.57,599.0,1
숭실대학교,커피향기,4.57,387.0,3
숭실대학교,커피향기,4.57,387.0,1
숭실대학교,커피향기,4.57,167.0,1
숭실대학교,커피향기,4.57,387.0,2
숭실대학교,커피향기,4.57,557.0,1
숭실대학교,커피향기,4.57,372.0,1
숭실대학교,커피향기,4.57,258.0,1
숭실대학교,커피향기,4.57,548.0,1
숭실대학교,커피향기,4.57,309.0,1
숭실대학교,커피향기,4.57,459.0,1
숭실대학교,커피향기,4.57,508.0,1
숭실대학교,커피향기,4.57,651.0,1
숭실대학교,커피향기,4.57,272.0,1
숭실대학교,커피향기,4.57,691.0,1
숭실대학교,커피향기,4.57,533.0,1
숭실대학교,커피향기,4.57,669.0,1
숭실대학교,커피향기,4.57,331.0,1
숭실대학교,커피향기,4.57,56.0,1
숭실대학교,커피향기,4.57,299.0,1
숭실대학교,커피향기,4.57,281.0,1
숭실대학교,커피향기,4.57,317.0,1
숭실대학교,커피향기,4.57,996.0,1
숭실대학교,커피밀 상도점,4.51,654.0,4
숭실대학교,커피밀 상도점,4.51,20.0,1
숭실대학교,커피밀 상도점,4.51,758.0,1
숭실대학교,커피밀 상도점,4.51,824.0,2
숭실대학교,커피밀 상도점,4.51,709.0,1
숭실대학교,커피밀 상도점,4.51,376.0,1
숭실대학교,커피밀 상도점,4.51,910.0,1
숭실대학교,커피밀 상도점,4.51,824.0,1
숭실대학교,커피밀 상도점,4.51,890.0,1
숭실대학교,커피밀 상도점,4.51,380.0,1
숭실대학교,커피밀 상도점,4.51,680.0,1
숭실대학교,커피밀 상도점,4.51,625.0,1
숭실대학교,커피밀 상도점,4.51,583.0,3
숭실대학교,커피밀 상도점,4.51,68.0,1
숭실대학교,커피밀 상도점,4.51,295.0,1
숭실대학교,커피밀 상도점,4.51,63.0,1
숭실대학교,커피밀 상도점,4.51,518.0,1
숭실대학교,커피밀 상도점,4.51,235.0,1
숭실대학교,커피밀 상도점,4.51,583.0,2
숭실대학교,커피밀 상도점,4.51,716.0,1
숭실대학교,커피밀 상도점,4.51,583.0,1
숭실대학교,커피밀 상도점,4.51,267.0,2
숭실대학교,커피밀 상도점,4.51,565.0,1
숭실대학교,커피밀 상도점,4.51,167.0,1
숭실대학교,커피밀 상도점,4.51,386.0,1
숭실대학교,커피밀 상도점,4.51,513.0,1
숭실대학교,커피밀 상도점,4.51,654.0,1
